Source_ID,Source_Name,Target_ID,Target_Name,Layers
6006,MEC LIII Complex Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:I; EC:II; EC:III
6006,MEC LIII Complex Pyramidal ,6048,EC LII Axo-Axonic ,EC:II
6006,MEC LIII Complex Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III; EC:IV
6006,MEC LIII Complex Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6006,MEC LIII Complex Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6094,EC LI-II Multipolar-Pyramidal ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6005,EC LI-II Pyramidal-Fan ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6008,MEC LII-III Pyramidal-Multiform ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6019,MEC LII Oblique Pyramidal ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6003,MEC LII Stellate ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6082,EC LII-III Pyramidal-Tripolar ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6017,EC LIII Pyramidal ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6006,MEC LIII Complex Pyramidal ,EC:I; EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6092,EC LIII Pyramidal-Stellate ,EC:I; EC:II; EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6018,EC LIII Stellate ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6095,EC LIII-V Bipolar Pyramidal ,EC:I; EC:II; EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:I; EC:II; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6086,EC LIV-VI Deep Multipolar Principal ,EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6033,MEC LV Multipolar-Pyramidal ,EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6021,EC LV Deep Pyramidal ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6002,MEC LV Pyramidal ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6023,MEC LV Superficial Pyramidal ,EC:I; EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6048,EC LII Axo-Axonic ,EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:I; EC:II; EC:III
6024,MEC LIII Bipolar Complex Pyramidal ,6053,EC LII Basket-Multipolar Interneuron ,EC:I; EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6096,MEC LII Basket ,EC:II
6024,MEC LIII Bipolar Complex Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV
6024,MEC LIII Bipolar Complex Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III; EC:IV
6033,MEC LV Multipolar-Pyramidal ,6008,MEC LII-III Pyramidal-Multiform ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6082,EC LII-III Pyramidal-Tripolar ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6017,EC LIII Pyramidal ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6006,MEC LIII Complex Pyramidal ,EC:III; EC:IV
6033,MEC LV Multipolar-Pyramidal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6092,EC LIII Pyramidal-Stellate ,EC:III; EC:IV
6033,MEC LV Multipolar-Pyramidal ,6018,EC LIII Stellate ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6095,EC LIII-V Bipolar Pyramidal ,EC:III; EC:IV; EC:V
6033,MEC LV Multipolar-Pyramidal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:IV; EC:V; EC:VI
6033,MEC LV Multipolar-Pyramidal ,6086,EC LIV-VI Deep Multipolar Principal ,EC:IV; EC:V; EC:VI
6033,MEC LV Multipolar-Pyramidal ,6033,MEC LV Multipolar-Pyramidal ,EC:IV; EC:V
6033,MEC LV Multipolar-Pyramidal ,6021,EC LV Deep Pyramidal ,EC:V; EC:VI
6033,MEC LV Multipolar-Pyramidal ,6002,MEC LV Pyramidal ,EC:V
6033,MEC LV Multipolar-Pyramidal ,6023,MEC LV Superficial Pyramidal ,EC:III; EC:IV; EC:V
6033,MEC LV Multipolar-Pyramidal ,6052,MEC LV-VI Pyramidal-Polymorphic ,EC:V; EC:VI
6033,MEC LV Multipolar-Pyramidal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:III
6033,MEC LV Multipolar-Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6033,MEC LV Multipolar-Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV; EC:V
6033,MEC LV Multipolar-Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:III; EC:IV
6002,MEC LV Pyramidal ,6094,EC LI-II Multipolar-Pyramidal ,EC:I; EC:II
6002,MEC LV Pyramidal ,6005,EC LI-II Pyramidal-Fan ,EC:I; EC:II
6002,MEC LV Pyramidal ,6008,MEC LII-III Pyramidal-Multiform ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6019,MEC LII Oblique Pyramidal ,EC:I; EC:II
6002,MEC LV Pyramidal ,6003,MEC LII Stellate ,EC:I; EC:II
6002,MEC LV Pyramidal ,6082,EC LII-III Pyramidal-Tripolar ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6017,EC LIII Pyramidal ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6006,MEC LIII Complex Pyramidal ,EC:I; EC:III; EC:IV
6002,MEC LV Pyramidal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6002,MEC LV Pyramidal ,6092,EC LIII Pyramidal-Stellate ,EC:I; EC:II; EC:III; EC:IV
6002,MEC LV Pyramidal ,6018,EC LIII Stellate ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6095,EC LIII-V Bipolar Pyramidal ,EC:I; EC:II; EC:III; EC:IV; EC:V
6002,MEC LV Pyramidal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:I; EC:II; EC:IV; EC:V; EC:VI
6002,MEC LV Pyramidal ,6086,EC LIV-VI Deep Multipolar Principal ,EC:IV; EC:V; EC:VI
6002,MEC LV Pyramidal ,6033,MEC LV Multipolar-Pyramidal ,EC:IV; EC:V
6002,MEC LV Pyramidal ,6021,EC LV Deep Pyramidal ,EC:I; EC:II; EC:V; EC:VI
6002,MEC LV Pyramidal ,6002,MEC LV Pyramidal ,EC:I; EC:II; EC:V
6002,MEC LV Pyramidal ,6023,MEC LV Superficial Pyramidal ,EC:I; EC:III; EC:IV; EC:V
6002,MEC LV Pyramidal ,6052,MEC LV-VI Pyramidal-Polymorphic ,EC:V; EC:VI
6002,MEC LV Pyramidal ,6048,EC LII Axo-Axonic ,EC:II
6002,MEC LV Pyramidal ,6096,MEC LII Basket ,EC:II
6002,MEC LV Pyramidal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:I; EC:II; EC:III
6002,MEC LV Pyramidal ,6053,EC LII Basket-Multipolar Interneuron ,EC:I; EC:II
6002,MEC LV Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6002,MEC LV Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV; EC:V
6002,MEC LV Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III; EC:IV
6002,MEC LV Pyramidal ,1000,DG Granule ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1041,DG Hilar Ectopic Granule ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1043,DG Mossy MOLDEN ,DG:SMo
6002,MEC LV Pyramidal ,1001,DG Semilunar Granule ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1004,DG Total Molecular Layer ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1005,DG MOLAX ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1006,DG Outer Molecular Layer ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1007,DG Neurogliaform ,DG:SMo
6002,MEC LV Pyramidal ,1008,DG MOPP ,DG:SMo
6002,MEC LV Pyramidal ,1009,DG HICAP ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1010,DG Axo-Axonic ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1026,DG HIPROM ,DG:SMi
6002,MEC LV Pyramidal ,1027,DG AIPRIM ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1035,DG Basket ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1036,DG Basket CCK+ ,DG:SMo; DG:SMi
6002,MEC LV Pyramidal ,1040,DG MOCAP ,DG:SMi
6002,MEC LV Pyramidal ,4011,CA1 Neurogliaform Projecting ,DG:SMo
6002,MEC LV Pyramidal ,5001,SUB EC-Projecting Pyramidal ,SUB:SM
6002,MEC LV Pyramidal ,5002,SUB Axo-axonic ,SUB:SM
6002,MEC LV Pyramidal ,5005,SUB CA1-Projecting Pyramidal ,SUB:SM
6023,MEC LV Superficial Pyramidal ,6094,EC LI-II Multipolar-Pyramidal ,EC:II
6023,MEC LV Superficial Pyramidal ,6005,EC LI-II Pyramidal-Fan ,EC:II
6023,MEC LV Superficial Pyramidal ,6008,MEC LII-III Pyramidal-Multiform ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6019,MEC LII Oblique Pyramidal ,EC:II
6023,MEC LV Superficial Pyramidal ,6003,MEC LII Stellate ,EC:II
6023,MEC LV Superficial Pyramidal ,6082,EC LII-III Pyramidal-Tripolar ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6017,EC LIII Pyramidal ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6006,MEC LIII Complex Pyramidal ,EC:III; EC:IV
6023,MEC LV Superficial Pyramidal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6092,EC LIII Pyramidal-Stellate ,EC:II; EC:III; EC:IV
6023,MEC LV Superficial Pyramidal ,6018,EC LIII Stellate ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6095,EC LIII-V Bipolar Pyramidal ,EC:II; EC:III; EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:II; EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6086,EC LIV-VI Deep Multipolar Principal ,EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6033,MEC LV Multipolar-Pyramidal ,EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6021,EC LV Deep Pyramidal ,EC:II; EC:V
6023,MEC LV Superficial Pyramidal ,6002,MEC LV Pyramidal ,EC:II; EC:V
6023,MEC LV Superficial Pyramidal ,6023,MEC LV Superficial Pyramidal ,EC:III; EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6052,MEC LV-VI Pyramidal-Polymorphic ,EC:V
6023,MEC LV Superficial Pyramidal ,6048,EC LII Axo-Axonic ,EC:II
6023,MEC LV Superficial Pyramidal ,6096,MEC LII Basket ,EC:II
6023,MEC LV Superficial Pyramidal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:II; EC:III
6023,MEC LV Superficial Pyramidal ,6053,EC LII Basket-Multipolar Interneuron ,EC:II
6023,MEC LV Superficial Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6023,MEC LV Superficial Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV; EC:V
6023,MEC LV Superficial Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III; EC:IV
6052,MEC LV-VI Pyramidal-Polymorphic ,6085,EC LIV-V Pyramidal-Horizontal ,EC:VI
6052,MEC LV-VI Pyramidal-Polymorphic ,6086,EC LIV-VI Deep Multipolar Principal ,EC:VI
6052,MEC LV-VI Pyramidal-Polymorphic ,6021,EC LV Deep Pyramidal ,EC:VI
6052,MEC LV-VI Pyramidal-Polymorphic ,6052,MEC LV-VI Pyramidal-Polymorphic ,EC:VI
6031,MEC LIII Multipolar Principal ,6002,MEC LV Pyramidal ,EC:V
6031,MEC LIII Multipolar Principal ,6006,MEC LIII Complex Pyramidal ,EC:III; EC:IV
6031,MEC LIII Multipolar Principal ,6008,MEC LII-III Pyramidal-Multiform ,EC:III
6031,MEC LIII Multipolar Principal ,6017,EC LIII Pyramidal ,EC:III
6031,MEC LIII Multipolar Principal ,6018,EC LIII Stellate ,EC:III
6031,MEC LIII Multipolar Principal ,6021,EC LV Deep Pyramidal ,EC:V
6031,MEC LIII Multipolar Principal ,6023,MEC LV Superficial Pyramidal ,EC:III; EC:IV; EC:V
6031,MEC LIII Multipolar Principal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:III
6031,MEC LIII Multipolar Principal ,6031,MEC LIII Multipolar Principal ,EC:III; EC:IV
6031,MEC LIII Multipolar Principal ,6033,MEC LV Multipolar-Pyramidal ,EC:IV; EC:V
6031,MEC LIII Multipolar Principal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:III
6031,MEC LIII Multipolar Principal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:III
6031,MEC LIII Multipolar Principal ,6047,MEC LIII Multipolar Interneuron ,EC:III; EC:IV; EC:V
6031,MEC LIII Multipolar Principal ,6052,MEC LV-VI Pyramidal-Polymorphic ,EC:V
6031,MEC LIII Multipolar Principal ,6082,EC LII-III Pyramidal-Tripolar ,EC:III
6031,MEC LIII Multipolar Principal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:IV; EC:V
6031,MEC LIII Multipolar Principal ,6086,EC LIV-VI Deep Multipolar Principal ,EC:IV; EC:V
6031,MEC LIII Multipolar Principal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:III; EC:IV
6031,MEC LIII Multipolar Principal ,6092,EC LIII Pyramidal-Stellate ,EC:III; EC:IV
6031,MEC LIII Multipolar Principal ,6095,EC LIII-V Bipolar Pyramidal ,EC:III; EC:IV; EC:V
6040,MEC LIII Superficial Multipolar Interneuron ,6094,EC LI-II Multipolar-Pyramidal ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6005,EC LI-II Pyramidal-Fan ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6008,MEC LII-III Pyramidal-Multiform ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6019,MEC LII Oblique Pyramidal ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6003,MEC LII Stellate ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6082,EC LII-III Pyramidal-Tripolar ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6017,EC LIII Pyramidal ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6006,MEC LIII Complex Pyramidal ,EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6092,EC LIII Pyramidal-Stellate ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6018,EC LIII Stellate ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6095,EC LIII-V Bipolar Pyramidal ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6085,EC LIV-V Pyramidal-Horizontal ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6021,EC LV Deep Pyramidal ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6002,MEC LV Pyramidal ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6023,MEC LV Superficial Pyramidal ,EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6048,EC LII Axo-Axonic ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6096,MEC LII Basket ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:II; EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6053,EC LII Basket-Multipolar Interneuron ,EC:II
6040,MEC LIII Superficial Multipolar Interneuron ,6031,MEC LIII Multipolar Principal ,EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6047,MEC LIII Multipolar Interneuron ,EC:III
6040,MEC LIII Superficial Multipolar Interneuron ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6094,EC LI-II Multipolar-Pyramidal ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6005,EC LI-II Pyramidal-Fan ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6008,MEC LII-III Pyramidal-Multiform ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6019,MEC LII Oblique Pyramidal ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6003,MEC LII Stellate ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6082,EC LII-III Pyramidal-Tripolar ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6017,EC LIII Pyramidal ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6006,MEC LIII Complex Pyramidal ,EC:I; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6092,EC LIII Pyramidal-Stellate ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6018,EC LIII Stellate ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6095,EC LIII-V Bipolar Pyramidal ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6085,EC LIV-V Pyramidal-Horizontal ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6021,EC LV Deep Pyramidal ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6002,MEC LV Pyramidal ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6023,MEC LV Superficial Pyramidal ,EC:I; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6048,EC LII Axo-Axonic ,EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6096,MEC LII Basket ,EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:I; EC:II; EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6053,EC LII Basket-Multipolar Interneuron ,EC:I; EC:II
6038,MEC LIII Superficial Trilayered Interneuron ,6031,MEC LIII Multipolar Principal ,EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6047,MEC LIII Multipolar Interneuron ,EC:III
6038,MEC LIII Superficial Trilayered Interneuron ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6002,MEC LV Pyramidal ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6003,MEC LII Stellate ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6005,EC LI-II Pyramidal-Fan ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6006,MEC LIII Complex Pyramidal ,EC:I; EC:III
6047,MEC LIII Multipolar Interneuron ,6008,MEC LII-III Pyramidal-Multiform ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6017,EC LIII Pyramidal ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6018,EC LIII Stellate ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6019,MEC LII Oblique Pyramidal ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6021,EC LV Deep Pyramidal ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6023,MEC LV Superficial Pyramidal ,EC:I; EC:III
6047,MEC LIII Multipolar Interneuron ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6031,MEC LIII Multipolar Principal ,EC:III
6047,MEC LIII Multipolar Interneuron ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6047,MEC LIII Multipolar Interneuron ,EC:III
6047,MEC LIII Multipolar Interneuron ,6048,EC LII Axo-Axonic ,EC:II
6047,MEC LIII Multipolar Interneuron ,6053,EC LII Basket-Multipolar Interneuron ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6082,EC LII-III Pyramidal-Tripolar ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6085,EC LIV-V Pyramidal-Horizontal ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6092,EC LIII Pyramidal-Stellate ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6094,EC LI-II Multipolar-Pyramidal ,EC:I; EC:II
6047,MEC LIII Multipolar Interneuron ,6095,EC LIII-V Bipolar Pyramidal ,EC:I; EC:II; EC:III
6047,MEC LIII Multipolar Interneuron ,6096,MEC LII Basket ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6094,EC LI-II Multipolar-Pyramidal ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6005,EC LI-II Pyramidal-Fan ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6008,MEC LII-III Pyramidal-Multiform ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6019,MEC LII Oblique Pyramidal ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6003,MEC LII Stellate ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6082,EC LII-III Pyramidal-Tripolar ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6025,LEC LIII Multipolar Principal ,EC:III
6094,EC LI-II Multipolar-Pyramidal ,6017,EC LIII Pyramidal ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6007,LEC LIII Complex Pyramidal ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6006,MEC LIII Complex Pyramidal ,EC:III
6094,EC LI-II Multipolar-Pyramidal ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6092,EC LIII Pyramidal-Stellate ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6018,EC LIII Stellate ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6095,EC LIII-V Bipolar Pyramidal ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6085,EC LIV-V Pyramidal-Horizontal ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6021,EC LV Deep Pyramidal ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6002,MEC LV Pyramidal ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6023,MEC LV Superficial Pyramidal ,EC:III
6094,EC LI-II Multipolar-Pyramidal ,6048,EC LII Axo-Axonic ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6096,MEC LII Basket ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6038,MEC LIII Superficial Trilayered Interneuron ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6053,EC LII Basket-Multipolar Interneuron ,EC:II
6094,EC LI-II Multipolar-Pyramidal ,6049,LEC LIII Multipolar Interneuron ,EC:II; EC:III
6094,EC LI-II Multipolar-Pyramidal ,6047,MEC LIII Multipolar Interneuron ,EC:III
6094,EC LI-II Multipolar-Pyramidal ,6031,MEC LIII Multipolar Principal ,EC:III
6094,EC LI-II Multipolar-Pyramidal ,6087,EC LIII Pyramidal-Looking Interneuron ,EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6094,EC LI-II Multipolar-Pyramidal ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6005,EC LI-II Pyramidal-Fan ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6008,MEC LII-III Pyramidal-Multiform ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6019,MEC LII Oblique Pyramidal ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6003,MEC LII Stellate ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6082,EC LII-III Pyramidal-Tripolar ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6025,LEC LIII Multipolar Principal ,EC:III
6005,EC LI-II Pyramidal-Fan ,6017,EC LIII Pyramidal ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6007,LEC LIII Complex Pyramidal ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6006,MEC LIII Complex Pyramidal ,EC:I; EC:III
6005,EC LI-II Pyramidal-Fan ,6024,MEC LIII Bipolar Complex Pyramidal ,EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6092,EC LIII Pyramidal-Stellate ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6018,EC LIII Stellate ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6095,EC LIII-V Bipolar Pyramidal ,EC:I; EC:II; EC:III
6005,EC LI-II Pyramidal-Fan ,6085,EC LIV-V Pyramidal-Horizontal ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6021,EC LV Deep Pyramidal ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6002,MEC LV Pyramidal ,EC:I; EC:II
6005,EC LI-II Pyramidal-Fan ,6023,MEC LV Superficial Pyramidal ,EC:I; EC:III
6005,EC LI-II Pyramidal-Fan ,6048,EC LII Axo-Axonic ,EC:II
6005,EC LI-II Pyramidal-Fan ,6096,MEC LII Basket ,EC:II
6005,EC LI-II Pyramidal-Fan ,6040,MEC LIII Superficial Multipolar Interneuron ,EC:I; EC:II; EC:III
