source_name,source_id,target_name,target_id,number_of_potential_synapses_mean,number_of_potential_synapses_stdev
"SUB CA1-Projecting Pyramidal (e)331p",5005,"SUB CA1-Projecting Pyramidal (e)331p",5005,0.13296940588536754,N/A
"SUB CA1-Projecting Pyramidal (e)331p",5005,"SUB Axo-axonic (i)210",5002,0.008423428785415054,0.0020715954430311047
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.021922085878748956,0.029720964437894844
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.007316439040701177,0.009057475344478172
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.010265898042870727,0.006106602330305021
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LII Oblique Pyramidal (e)221100",6019,0.009143211355094964,0.008801514664034471
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LII Stellate (e)331111p",6003,0.017874821882524015,0.0188250462308581
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.014890044669860488,0.010328981566809385
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"LEC LIII Multipolar Principal (e)113330",6025,0.01037923744461612,0.007026544095716648
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LIII Pyramidal (e)223111p",6017,0.015302728280434255,0.009738697489400417
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"LEC LIII Complex Pyramidal (e)233310",6007,0.009156218031764304,0.005219902693941728
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LIII Complex Pyramidal (e)313300",6006,0.006877499998707878,0.004500996637585362
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.008447029972727362,0.004580802025351844
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.011715780202285777,0.006554369709602055
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LIII Stellate (e)223000",6018,0.00804768114217392,0.005535356947444917
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.00736727964286858,0.00450261397055029
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.002160641382595617,0.002079894697177491
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LV Deep Pyramidal (e)220033",6021,0.005704080627845209,0.006776387109035445
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LV Pyramidal (e)331131p",6002,0.004806466386059048,0.004636646733110201
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LV Superficial Pyramidal (e)213330",6023,0.0020738280638099675,0.0013572218311730313
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LII Axo-Axonic (i)030000",6048,0.0023596164547465665,0.0022714337470035695
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LII Basket (i)031000",6096,0.008521988389743329,0.008203507812084083
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"EC LII Basket-Multipolar (i)230000",6053,0.017535278664687567,0.01984447728597033
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.014118142906872962,0.008886897912297615
"EC LI-II Multipolar-Pyramidal (e)231000",6094,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.013619898145232689,0.00941329940272849
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.021131070872864057,0.020674572130932253
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.0039738004874195765,0.00342261918883531
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.006482631090067199,0.00347002991515257
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LII Oblique Pyramidal (e)221100",6019,0.0037755691787855735,0.0020329698028334372
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LII Stellate (e)331111p",6003,0.011598280226179964,0.008910398393864481
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.007416791180261532,0.0037294381608186616
"EC LI-II Pyramidal-Fan (e)331000p",6005,"LEC LIII Multipolar Principal (e)113330",6025,0.004752630927917012,0.0020505043185825144
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LIII Pyramidal (e)223111p",6017,0.008054720473026624,0.004107958593923753
"EC LI-II Pyramidal-Fan (e)331000p",6005,"LEC LIII Complex Pyramidal (e)233310",6007,0.004423254938099057,0.0016300004914380902
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LIII Complex Pyramidal (e)313300",6006,0.004685789170774766,0.0019737747470484368
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.00310017484825901,0.0010094950165710167
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.006722646897774033,0.0025953159691320415
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LIII Stellate (e)223000",6018,0.004221664024034235,0.0020419560515160876
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.004542559046571514,0.002445212743116158
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.0021472161989238977,0.001724078255521417
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LV Deep Pyramidal (e)220033",6021,0.0026002684292871035,0.0017933924818559557
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LV Pyramidal (e)331131p",6002,0.0025261253966951678,0.0016017026695870605
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LV Superficial Pyramidal (e)213330",6023,0.002582101337041684,0.0016703631730461143
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LII Axo-Axonic (i)030000",6048,0.00045969898997690463,0.00010926613071633304
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LII Basket (i)031000",6096,0.001660248404981003,0.00039462544664140275
"EC LI-II Pyramidal-Fan (e)331000p",6005,"EC LII Basket-Multipolar (i)230000",6053,0.008116590015959362,0.005198202594674272
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.007338013250151308,0.003436939742451043
"EC LI-II Pyramidal-Fan (e)331000p",6005,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.010492725594389327,0.0067507173869365425
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.004260885676906734,0.004086501184217576
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.0014220594922814864,0.0011145734569587371
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.01848709540342166,0.007921449097483622
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LII Oblique Pyramidal (e)221100",6019,0.005612329249769756,0.0005145239507088188
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LII Stellate (e)331111p",6003,0.01097200773225176,0.0047938661237076725
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.007705424816112237,0.0040925476735326274
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIII Pyramidal (e)223111p",6017,0.00914519134899362,0.00416088745982351
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LIII Complex Pyramidal (e)313300",6006,0.02722856538185751,0.0070958117806504606
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.01697346455104298,0.0054688979283369675
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.010008061623948175,0.002953759185811428
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIII Stellate (e)223000",6018,0.0032824642146767713,0.0008044109415088656
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.012295000071275495,0.005808045090636171
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.006946414946792739,0.003428992855941232
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.007698542864714234,0.003707666686881471
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LV Multipolar-Pyramidal (e)001331",6033,0.047618925983194754,0.027337995125039934
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LV Deep Pyramidal (e)220033",6021,0.00854397155587367,0.004271498882733919
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LV Pyramidal (e)331131p",6002,0.04023528048126852,0.02514620421972465
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LV Superficial Pyramidal (e)213330",6023,0.024634355246942984,0.008632015844304036
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LV-VI Pyramidal-Polymorphic (e)000023",6052,0.02638917062763825,0.01389814255893203
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LII Axo-Axonic (i)030000",6048,0.00045862679357393585,0.00004204572811551641
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LII Basket (i)031000",6096,0.005231007230222559,0.00047956532599916933
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"EC LII Basket-Multipolar (i)230000",6053,0.0034082440017883624,0.0020519518518649854
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.028121436171324,0.014344500899837414
"MEC LII-III Pyramidal-Multiform (e)233111",6008,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.017497001953636463,0.004269253476697221
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.005218643170622495,0.0018437254062830387
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.002064858404022418,0.0011118021948304897
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIII Pyramidal (e)223111p",6017,0.0026483340838319163,0.0009752580560719345
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LIII Complex Pyramidal (e)313300",6006,0.023501078835328346,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.00504855266073169,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.005637170913501125,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIII Stellate (e)223000",6018,0.0007374269877657465,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.0027583750554323536,0.0005098518124352596
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.002213334644463707,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.003669420580101336,0.0031292037902968545
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LV Multipolar-Pyramidal (e)001331",6033,0.018678452924323078,0.003957371917345685
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LV Superficial Pyramidal (e)213330",6023,0.013762597408343138,N/A
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.008331995226271366,0.0036852043671565735
"MEC LII Oblique Pyramidal (e)221100",6019,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.003912931707826651,N/A
"MEC LII Stellate (e)331111p",6003,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.03448871031693194,0.025963302232303247
"MEC LII Stellate (e)331111p",6003,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.00815081080319188,0.006981820364933867
"MEC LII Stellate (e)331111p",6003,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.029914131704498647,0.014607802009285773
"MEC LII Stellate (e)331111p",6003,"MEC LII Oblique Pyramidal (e)221100",6019,0.027880322387009018,0.020028226793208544
"MEC LII Stellate (e)331111p",6003,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.012221106423600152,0.007385085750877901
"MEC LII Stellate (e)331111p",6003,"EC LIII Pyramidal (e)223111p",6017,0.012105171869369038,0.00724724833800583
"MEC LII Stellate (e)331111p",6003,"MEC LIII Complex Pyramidal (e)313300",6006,0.02328177162456354,0.010514292610529283
"MEC LII Stellate (e)331111p",6003,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.015833851341594585,0.010413982516812496
"MEC LII Stellate (e)331111p",6003,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.009838705158804745,0.004790676982527719
"MEC LII Stellate (e)331111p",6003,"EC LIII Stellate (e)223000",6018,0.00750422975199269,0.004054647299417938
"MEC LII Stellate (e)331111p",6003,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.014508725097551578,0.0063984586769269165
"MEC LII Stellate (e)331111p",6003,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.009324551426556981,0.003797122365990068
"MEC LII Stellate (e)331111p",6003,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.007875168238424834,0.0037036354071960805
"MEC LII Stellate (e)331111p",6003,"MEC LV Multipolar-Pyramidal (e)001331",6033,0.04260691941972685,0.026651998144257744
"MEC LII Stellate (e)331111p",6003,"EC LV Deep Pyramidal (e)220033",6021,0.013463424145278353,0.006497330159812649
"MEC LII Stellate (e)331111p",6003,"MEC LV Pyramidal (e)331131p",6002,0.05048118947822203,0.02696706910185715
"MEC LII Stellate (e)331111p",6003,"MEC LV Superficial Pyramidal (e)213330",6023,0.025626074761458964,0.00909403481782504
"MEC LII Stellate (e)331111p",6003,"MEC LV-VI Pyramidal-Polymorphic (e)000023",6052,0.03068822310117026,0.013551859622105223
"MEC LII Stellate (e)331111p",6003,"EC LII Axo-Axonic (i)030000",6048,0.0017317869729556365,0.0016203950728049291
"MEC LII Stellate (e)331111p",6003,"MEC LII Basket (i)031000",6096,0.01975242245692251,0.018481908297608256
"MEC LII Stellate (e)331111p",6003,"EC LII Basket-Multipolar (i)230000",6053,0.01799912318286591,0.014444138276644512
"MEC LII Stellate (e)331111p",6003,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.03387722445920942,0.01964838579108586
"MEC LII Stellate (e)331111p",6003,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.05117504170690636,0.02325492081561512
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.03677277954889057,0.04310102779544222
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.006713986702133433,0.006904819242897409
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.011090188132093472,0.007159923665777593
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LII Oblique Pyramidal (e)221100",6019,0.006240914679644653,0.004453081948508179
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LII Stellate (e)331111p",6003,0.019815346711209336,0.019159716580784344
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.012493769005652609,0.007115945312478789
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"LEC LIII Multipolar Principal (e)113330",6025,0.007985553561984162,0.00217510432742889
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LIII Pyramidal (e)223111p",6017,0.013631038904526774,0.007637613825445455
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"LEC LIII Complex Pyramidal (e)233310",6007,0.007436847092096252,0.0031360964994003523
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LIII Complex Pyramidal (e)313300",6006,0.008065894148030677,0.0035933163688591017
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.0050963771080950555,0.0009036053949875037
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.011453106231713292,0.0046132188632973265
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LIII Stellate (e)223000",6018,0.007129884919246116,0.004424451519903421
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.007758519478857742,0.005090807593190119
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.003740855531832165,0.0038397796540937017
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LV Deep Pyramidal (e)220033",6021,0.004335546958297,0.003669149123106472
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LV Pyramidal (e)331131p",6002,0.004258250636362828,0.003542524540090325
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LV Superficial Pyramidal (e)213330",6023,0.004543220697359471,0.003645511812666674
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LII Axo-Axonic (i)030000",6048,0.0006813101918247549,0.00010476893364244764
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LII Basket (i)031000",6096,0.002460619196337976,0.00037838337426012857
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"EC LII Basket-Multipolar (i)230000",6053,0.013550161687031494,0.01094500773719183
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.012411035751000655,0.006178543043658615
"EC LII-III Pyramidal-Tripolar (e)333000p",6082,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.018111424525388418,0.014946626491033168
"LEC LIII Multipolar Principal (e)113330",6025,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.0064603664281114095,0.003635466181592361
"LEC LIII Multipolar Principal (e)113330",6025,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.0014213885103121133,0.0008161867430162181
"LEC LIII Multipolar Principal (e)113330",6025,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.009841196997880025,0.004997713640718378
"LEC LIII Multipolar Principal (e)113330",6025,"LEC LIII Multipolar Principal (e)113330",6025,0.020367419413635342,0.005426920663339927
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIII Pyramidal (e)223111p",6017,0.01202879585263186,0.004822092698527506
"LEC LIII Multipolar Principal (e)113330",6025,"LEC LIII Complex Pyramidal (e)233310",6007,0.012499057819841144,0.0023729935199147557
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.013700283962704018,0.0028546667233417754
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIII Stellate (e)223000",6018,0.0040664822825149174,0.0007651210016615537
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.010726513005177966,0.002913788758459199
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.005305938133884256,0.0011154552733751851
"LEC LIII Multipolar Principal (e)113330",6025,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.005178909042590503,0.0026151434031910915
"LEC LIII Multipolar Principal (e)113330",6025,"EC LV Deep Pyramidal (e)220033",6021,0.004623084125585035,0.0014210740803133057
"LEC LIII Multipolar Principal (e)113330",6025,"LEC LVI Multipolar-Pyramidal (e)001133",6078,0.0008136136932975895,0.00024833895304079626
"LEC LIII Multipolar Principal (e)113330",6025,"EC LII Axo-Axonic (i)030000",6048,0.0002622605021447422,0.00006247958794737934
"LEC LIII Multipolar Principal (e)113330",6025,"EC LII Basket-Multipolar (i)230000",6053,0.0030707483616132297,0.0012621833261999085
"EC LIII Pyramidal (e)223111p",6017,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.001407298215341786,0.000651276208195142
"EC LIII Pyramidal (e)223111p",6017,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.0017713866741333507,0.001090905708599706
"EC LIII Pyramidal (e)223111p",6017,"LEC LIII Multipolar Principal (e)113330",6025,0.00427572355238382,0.000995143028767432
"EC LIII Pyramidal (e)223111p",6017,"EC LIII Pyramidal (e)223111p",6017,0.002271934819169363,0.0010775830650318243
"EC LIII Pyramidal (e)223111p",6017,"LEC LIII Complex Pyramidal (e)233310",6007,0.003063907526089593,0.0006717790392385678
"EC LIII Pyramidal (e)223111p",6017,"MEC LIII Complex Pyramidal (e)313300",6006,0.0025766173061668313,0.0005731771719647349
"EC LIII Pyramidal (e)223111p",6017,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.00136143034064911,0.0004069555210857855
"EC LIII Pyramidal (e)223111p",6017,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.003690410710368768,0.0008097008352520279
"EC LIII Pyramidal (e)223111p",6017,"EC LIII Stellate (e)223000",6018,0.0006326188453067208,0.00018910092140133827
"EC LIII Pyramidal (e)223111p",6017,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.004880120808467203,0.0016309906523266848
"EC LIII Pyramidal (e)223111p",6017,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.003322904829106533,0.0007529199105565901
"EC LIII Pyramidal (e)223111p",6017,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.004508448743994853,0.0018542590869557835
"EC LIII Pyramidal (e)223111p",6017,"MEC LV Multipolar-Pyramidal (e)001331",6033,0.0029203276172154076,0.000932453822507156
"EC LIII Pyramidal (e)223111p",6017,"EC LV Deep Pyramidal (e)220033",6021,0.0033875272017006948,0.001007361678485324
"EC LIII Pyramidal (e)223111p",6017,"MEC LV Pyramidal (e)331131p",6002,0.0018971127587820988,0.0007374552756593445
"EC LIII Pyramidal (e)223111p",6017,"MEC LV Superficial Pyramidal (e)213330",6023,0.0017904057876127594,0.00031276843002575713
"EC LIII Pyramidal (e)223111p",6017,"MEC LV-VI Pyramidal-Polymorphic (e)000023",6052,0.0020673589235951605,0.0005597262177582925
"EC LIII Pyramidal (e)223111p",6017,"LEC LVI Multipolar-Pyramidal (e)001133",6078,0.002022853083130721,0.000307074827509022
"EC LIII Pyramidal (e)223111p",6017,"MEC LIII Superficial Multipolar Interneuron (i)233000",6040,0.002246867936511802,0.0011994510352482072
"EC LIII Pyramidal (e)223111p",6017,"MEC LIII Superficial Trilayered Interneuron (i)333000",6038,0.001055190329964998,0.00031541498507433636
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.002394060306991078,0.002285564896697176
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.0007990113893697676,0.0006219456368717197
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.0053674448504334015,0.002473025924575689
"LEC LIII Complex Pyramidal (e)233310",6007,"LEC LIII Multipolar Principal (e)113330",6025,0.012187692842444591,0.0016955345260228375
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIII Pyramidal (e)223111p",6017,0.006469718467519478,0.002173057521865144
"LEC LIII Complex Pyramidal (e)233310",6007,"LEC LIII Complex Pyramidal (e)233310",6007,0.008214500814896728,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.008187709691390028,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIII Stellate (e)223000",6018,0.0022150199504915977,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.007823257939655624,0.001752228032083809
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.004584736059310242,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.004912490054906236,0.0022611096148546423
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LV Deep Pyramidal (e)220033",6021,0.003913891066248154,0.0007996741560440212
"LEC LIII Complex Pyramidal (e)233310",6007,"LEC LVI Multipolar-Pyramidal (e)001133",6078,0.0007368639272216242,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LII Axo-Axonic (i)030000",6048,0.00025768825673235353,N/A
"LEC LIII Complex Pyramidal (e)233310",6007,"EC LII Basket-Multipolar (i)230000",6053,0.0019149872350354895,0.0011394833881873865
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LI-II Multipolar-Pyramidal (e)231000",6094,0.013060608044430995,0.007184885613882666
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LI-II Pyramidal-Fan (e)331000p",6005,0.002656756482246883,0.0014626446526726307
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LII-III Pyramidal-Multiform (e)233111",6008,0.019756837508082426,0.0047251536580297905
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LII Oblique Pyramidal (e)221100",6019,0.008312788064916508,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LII Stellate (e)331111p",6003,0.023416566572116125,0.006980055858507164
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LII-III Pyramidal-Tripolar (e)333000p",6082,0.0076076452901163265,0.0027753029752753703
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIII Pyramidal (e)223111p",6017,0.008712912522333633,0.002621296139325004
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LIII Complex Pyramidal (e)313300",6006,0.02647957318717545,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LIII Bipolar Complex Pyramidal (e)133100",6024,0.01341675229570711,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIII Pyramidal-Stellate (e)223200p",6092,0.009379807153355641,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIII Stellate (e)223000",6018,0.0037580904255228326,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIII-V Bipolar Pyramidal (e)223331",6095,0.005195992720887302,0.0010230150319064468
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIV-V Pyramidal-Horizontal (e)220233p",6085,0.002496930592071895,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LIV-VI Deep Multipolar Principal (e)000333p",6086,0.0019463289617340414,0.001659787923262399
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LV Multipolar-Pyramidal (e)001331",6033,0.009907399027557624,0.002099063709636187
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LV Deep Pyramidal (e)220033",6021,0.0017960358262319378,0.000750843734716872
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LV Pyramidal (e)331131p",6002,0.005289735311804203,0.0001636660402347028
"MEC LIII Complex Pyramidal (e)313300",6006,"MEC LV Superficial Pyramidal (e)213330",6023,0.01351223538320816,N/A
"MEC LIII Complex Pyramidal (e)313300",6006,"EC LII Axo-Axonic (i)030000",6048,0.0004024041924217902,N/A
